asset_id,timestamp,value,,,,,,,
18,7/8/2021 6:24,2,,,,,,,
33,7/8/2021 6:48,1,,,,,,,
17,7/8/2021 7:12,3,,,,,,,
31,7/8/2021 7:36,4,,,,,,,
5,7/8/2021 8:00,2,,,,,,,
5,7/8/2021 8:24,2,,,,,,,
6,7/8/2021 8:48,2,,,,,,,
17,7/8/2021 9:12,3,,,,,,,
39,7/8/2021 9:36,2,,,,,,,
16,7/8/2021 10:00,4,,,,,,,
12,7/8/2021 10:24,2,,,,,,,
10,7/8/2021 10:48,2,,,,,,,
22,7/8/2021 11:12,3,,,,,,,
31,7/8/2021 11:36,1,,,,,,,
39,7/8/2021 12:00,4,,,,,,,
20,7/8/2021 12:24,2,,,,,,,
31,7/8/2021 12:48,4,,,,,,,
4,7/8/2021 13:12,1,,,,,,,
21,7/8/2021 13:36,3,,,,,,,
15,7/8/2021 14:00,1,,,,,,,
24,7/8/2021 14:24,1,,,,,,,
14,7/8/2021 14:48,4,,,,,,,
20,7/8/2021 15:12,4,,,,,,,
37,7/8/2021 15:36,3,,,,,,,
30,7/8/2021 16:00,1,,,,,,,
29,7/8/2021 16:24,2,,,,,,,
26,7/8/2021 16:48,4,,,,,,,
37,7/8/2021 17:12,2,,,,,,,
8,7/8/2021 17:36,4,,,,,,,
12,7/8/2021 18:00,1,,,,,,,
24,7/8/2021 18:24,3,,,,,,,
9,7/8/2021 18:48,2,,,,,,,
10,7/8/2021 19:12,3,,,,,,,
39,7/8/2021 19:36,2,,,,,,,
25,7/8/2021 20:00,1,,,,,,,
17,7/8/2021 20:24,2,,,,,,,
17,7/8/2021 20:48,2,,,,,,,
34,7/8/2021 21:12,2,,,,,,,
17,7/8/2021 21:36,1,,,,,,,
38,7/8/2021 22:00,2,,,,,,,
26,7/8/2021 22:24,1,,,,,,,
6,7/8/2021 22:48,3,,,,,,,
30,7/8/2021 23:12,2,,,,,,,
15,7/8/2021 23:36,2,,,,,,,
4,7/9/2021 0:00,2,,,,,,,
8,7/9/2021 0:24,1,,,,,,,
10,7/9/2021 0:48,2,,,,,,,
9,7/9/2021 1:12,3,,,,,,,
23,7/9/2021 1:36,1,,,,,,,
35,7/9/2021 2:00,2,,,,,,,
36,7/9/2021 2:24,3,,,,,,,
18,7/9/2021 2:48,1,,,,,,,
19,7/9/2021 3:12,3,,,,,,,
37,7/9/2021 3:36,3,,,,,,,
16,7/9/2021 4:00,1,,,,,,,
39,7/9/2021 4:24,3,,,,,,,
37,7/9/2021 4:48,4,,,,,,,
5,7/9/2021 5:12,1,,,,,,,
36,7/9/2021 5:36,4,,,,,,,
14,7/9/2021 6:00,4,,,,,,,
26,7/9/2021 6:24,1,,,,,,,
37,7/9/2021 6:48,4,,,,,,,
9,7/9/2021 7:12,4,,,,,,,
23,7/9/2021 7:36,3,,,,,,,
35,7/9/2021 8:00,3,,,,,,,
17,7/9/2021 8:24,1,,,,,,,
19,7/9/2021 8:48,2,,,,,,,
39,7/9/2021 9:12,4,,,,,,,
8,7/9/2021 9:36,2,,,,,,,
39,7/9/2021 10:00,4,,,,,,,
15,7/9/2021 10:24,4,,,,,,,
4,7/9/2021 10:48,4,,,,,,,
34,7/9/2021 11:12,1,,,,,,,
28,7/9/2021 11:36,4,,,,,,,
10,7/9/2021 12:00,1,,,,,,,
40,7/9/2021 12:24,1,,,,,,,
24,7/9/2021 12:48,2,,,,,,,
17,7/9/2021 13:12,2,,,,,,,
21,7/9/2021 13:36,3,,,,,,,
25,7/9/2021 14:00,3,,,,,,,
11,7/9/2021 14:24,3,,,,,,,
33,7/9/2021 14:48,4,,,,,,,
29,7/9/2021 15:12,3,,,,,,,
34,7/9/2021 15:36,4,,,,,,,
4,7/9/2021 16:00,2,,,,,,,
23,7/9/2021 16:24,2,,,,,,,
15,7/9/2021 16:48,2,,,,,,,
15,7/9/2021 17:12,1,,,,,,,
29,7/9/2021 17:36,2,,,,,,,
6,7/9/2021 18:00,1,,,,,,,
13,7/9/2021 18:24,1,,,,,,,
35,7/9/2021 18:48,2,,,,,,,
9,7/9/2021 19:12,3,,,,,,,
3,7/9/2021 19:36,1,,,,,,,
24,7/9/2021 20:00,2,,,,,,,
18,7/9/2021 20:24,1,,,,,,,
16,7/9/2021 20:48,2,,,,,,,
6,7/9/2021 21:12,4,,,,,,,
30,7/9/2021 21:36,3,,,,,,,
4,7/9/2021 22:00,3,,,,,,,
21,7/9/2021 22:24,2,,,,,,,
15,7/9/2021 22:48,1,,,,,,,
20,7/9/2021 23:12,4,,,,,,,
22,7/9/2021 23:36,2,,,,,,,
39,7/10/2021 0:00,1,,,,,,,
20,7/10/2021 0:24,4,,,,,,,
35,7/10/2021 0:48,2,,,,,,,
8,7/10/2021 1:12,2,,,,,,,
17,7/10/2021 1:36,4,,,,,,,
21,7/10/2021 2:00,2,,,,,,,
1,7/10/2021 2:24,4,,,,,,,
17,7/10/2021 2:48,2,,,,,,,
29,7/10/2021 3:12,3,,,,,,,
40,7/10/2021 3:36,1,,,,,,,
38,7/10/2021 4:00,1,,,,,,,
36,7/10/2021 4:24,4,,,,,,,
11,7/10/2021 4:48,3,,,,,,,
18,7/10/2021 5:12,3,,,,,,,
3,7/10/2021 5:36,4,,,,,,,
1,7/10/2021 6:00,1,,,,,,,
12,7/10/2021 6:24,1,,,,,,,
19,7/10/2021 6:48,3,,,,,,,
31,7/10/2021 7:12,2,,,,,,,
18,7/10/2021 7:36,4,,,,,,,
37,7/10/2021 8:00,4,,,,,,,
32,7/10/2021 8:24,4,,,,,,,
2,7/10/2021 8:48,1,,,,,,,
14,7/10/2021 9:12,2,,,,,,,
36,7/10/2021 9:36,1,,,,,,,
1,7/10/2021 10:00,3,,,,,,,
34,7/10/2021 10:24,2,,,,,,,
29,7/10/2021 10:48,4,,,,,,,
6,7/10/2021 11:12,3,,,,,,,
25,7/10/2021 11:36,4,,,,,,,
6,7/10/2021 12:00,3,,,,,,,
35,7/10/2021 12:24,4,,,,,,,
24,7/10/2021 12:48,4,,,,,,,
34,7/10/2021 13:12,3,,,,,,,
7,7/10/2021 13:36,3,,,,,,,
18,7/10/2021 14:00,4,,,,,,,
40,7/10/2021 14:24,4,,,,,,,
29,7/10/2021 14:48,3,,,,,,,
33,7/10/2021 15:12,3,,,,,,,
22,7/10/2021 15:36,1,,,,,,,
27,7/10/2021 16:00,4,,,,,,,
20,7/10/2021 16:24,3,,,,,,,
18,7/10/2021 16:48,3,,,,,,,
32,7/10/2021 17:12,1,,,,,,,
23,7/10/2021 17:36,3,,,,,,,
4,7/10/2021 18:00,4,,,,,,,
12,7/10/2021 18:24,2,,,,,,,
18,7/10/2021 18:48,2,,,,,,,
9,7/10/2021 19:12,3,,,,,,,
37,7/10/2021 19:36,2,,,,,,,
5,7/10/2021 20:00,3,,,,,,,
22,7/10/2021 20:24,3,,,,,,,
30,7/10/2021 20:48,3,,,,,,,
33,7/10/2021 21:12,2,,,,,,,
38,7/10/2021 21:36,4,,,,,,,
21,7/10/2021 22:00,1,,,,,,,
5,7/10/2021 22:24,2,,,,,,,
25,7/10/2021 22:48,4,,,,,,,
35,7/10/2021 23:12,3,,,,,,,
32,7/10/2021 23:36,2,,,,,,,
33,7/11/2021 0:00,1,,,,,,,
31,7/11/2021 0:24,1,,,,,,,
22,7/11/2021 0:48,2,,,,,,,
5,7/11/2021 1:12,1,,,,,,,
33,7/11/2021 1:36,3,,,,,,,
9,7/11/2021 2:00,1,,,,,,,
17,7/11/2021 2:24,1,,,,,,,
8,7/11/2021 2:48,3,,,,,,,
12,7/11/2021 3:12,4,,,,,,,
37,7/11/2021 3:36,2,,,,,,,
28,7/11/2021 4:00,3,,,,,,,
28,7/11/2021 4:24,4,,,,,,,
40,7/11/2021 4:48,4,,,,,,,
20,7/11/2021 5:12,1,,,,,,,
8,7/11/2021 5:36,4,,,,,,,
36,7/11/2021 6:00,4,,,,,,,
17,7/11/2021 6:24,2,,,,,,,
14,7/11/2021 6:48,1,,,,,,,
15,7/11/2021 7:12,3,,,,,,,
32,7/11/2021 7:36,1,,,,,,,
11,7/11/2021 8:00,4,,,,,,,
33,7/11/2021 8:24,3,,,,,,,
26,7/11/2021 8:48,4,,,,,,,
39,7/11/2021 9:12,4,,,,,,,
16,7/11/2021 9:36,2,,,,,,,
9,7/11/2021 10:00,2,,,,,,,
10,7/11/2021 10:24,4,,,,,,,
10,7/11/2021 10:48,2,,,,,,,
3,7/11/2021 11:12,1,,,,,,,
3,7/11/2021 11:36,3,,,,,,,
3,7/11/2021 12:00,4,,,,,,,
10,7/11/2021 12:24,4,,,,,,,
8,7/11/2021 12:48,3,,,,,,,
25,7/11/2021 13:12,4,,,,,,,
17,7/11/2021 13:36,1,,,,,,,
25,7/11/2021 14:00,1,,,,,,,
33,7/11/2021 14:24,3,,,,,,,
25,7/11/2021 14:48,1,,,,,,,
32,7/11/2021 15:12,3,,,,,,,
4,7/11/2021 15:36,4,,,,,,,
26,7/11/2021 16:00,3,,,,,,,
34,7/11/2021 16:24,2,,,,,,,
9,7/11/2021 16:48,1,,,,,,,
20,7/11/2021 17:12,3,,,,,,,
40,7/11/2021 17:36,4,,,,,,,
13,7/11/2021 18:00,3,,,,,,,
29,7/11/2021 18:24,3,,,,,,,
28,7/11/2021 18:48,1,,,,,,,
31,7/11/2021 19:12,1,,,,,,,
10,7/11/2021 19:36,1,,,,,,,
33,7/11/2021 20:00,2,,,,,,,
15,7/11/2021 20:24,2,,,,,,,
28,7/11/2021 20:48,2,,,,,,,
15,7/11/2021 21:12,2,,,,,,,
4,7/11/2021 21:36,1,,,,,,,
30,7/11/2021 22:00,4,,,,,,,
36,7/11/2021 22:24,2,,,,,,,
13,7/11/2021 22:48,4,,,,,,,
32,7/11/2021 23:12,2,,,,,,,
30,7/11/2021 23:36,2,,,,,,,
8,7/12/2021 0:00,2,,,,,,,
2,7/12/2021 0:24,3,,,,,,,
26,7/12/2021 0:48,4,,,,,,,
10,7/12/2021 1:12,4,,,,,,,
16,7/12/2021 1:36,4,,,,,,,
5,7/12/2021 2:00,3,,,,,,,
37,7/12/2021 2:24,4,,,,,,,
31,7/12/2021 2:48,1,,,,,,,
21,7/12/2021 3:12,1,,,,,,,
15,7/12/2021 3:36,3,,,,,,,
39,7/12/2021 4:00,2,,,,,,,
34,7/12/2021 4:24,1,,,,,,,
12,7/12/2021 4:48,4,,,,,,,
15,7/12/2021 5:12,1,,,,,,,
24,7/12/2021 5:36,4,,,,,,,
29,7/12/2021 6:00,3,,,,,,,
33,7/12/2021 6:24,2,,,,,,,
17,7/12/2021 6:48,3,,,,,,,
16,7/12/2021 7:12,4,,,,,,,
12,7/12/2021 7:36,2,,,,,,,
37,7/12/2021 8:00,4,,,,,,,
16,7/12/2021 8:24,1,,,,,,,
27,7/12/2021 8:48,4,,,,,,,
20,7/12/2021 9:12,4,,,,,,,
38,7/12/2021 9:36,4,,,,,,,
34,7/12/2021 10:00,2,,,,,,,
40,7/12/2021 10:24,4,,,,,,,
1,7/12/2021 10:48,4,,,,,,,
36,7/12/2021 11:12,2,,,,,,,
13,7/12/2021 11:36,1,,,,,,,
10,7/12/2021 12:00,3,,,,,,,
36,7/12/2021 12:24,1,,,,,,,
13,7/12/2021 12:48,2,,,,,,,
9,7/12/2021 13:12,4,,,,,,,
33,7/12/2021 13:36,1,,,,,,,
15,7/12/2021 14:00,2,,,,,,,
6,7/12/2021 14:24,1,,,,,,,
2,7/12/2021 14:48,2,,,,,,,
36,7/12/2021 15:12,3,,,,,,,
7,7/12/2021 15:36,2,,,,,,,
23,7/12/2021 16:00,2,,,,,,,
22,7/12/2021 16:24,1,,,,,,,
24,7/12/2021 16:48,3,,,,,,,
14,7/12/2021 17:12,4,,,,,,,
33,7/12/2021 17:36,2,,,,,,,
37,7/12/2021 18:00,1,,,,,,,
37,7/12/2021 18:24,4,,,,,,,
18,7/12/2021 18:48,3,,,,,,,
24,7/12/2021 19:12,2,,,,,,,
29,7/12/2021 19:36,2,,,,,,,
1,7/12/2021 20:00,3,,,,,,,
4,7/12/2021 20:24,2,,,,,,,
39,7/12/2021 20:48,2,,,,,,,
3,7/12/2021 21:12,3,,,,,,,
10,7/12/2021 21:36,2,,,,,,,
24,7/12/2021 22:00,4,,,,,,,
2,7/12/2021 22:24,4,,,,,,,
32,7/12/2021 22:48,1,,,,,,,
38,7/12/2021 23:12,4,,,,,,,
1,7/12/2021 23:36,2,,,,,,,
35,7/13/2021 0:00,4,,,,,,,
21,7/13/2021 0:24,2,,,,,,,
27,7/13/2021 0:48,1,,,,,,,
4,7/13/2021 1:12,1,,,,,,,
27,7/13/2021 1:36,1,,,,,,,
39,7/13/2021 2:00,1,,,,,,,
1,7/13/2021 2:24,2,,,,,,,
7,7/13/2021 2:48,3,,,,,,,
9,7/13/2021 3:12,1,,,,,,,
26,7/13/2021 3:36,1,,,,,,,
14,7/13/2021 4:00,4,,,,,,,
1,7/13/2021 4:24,2,,,,,,,
38,7/13/2021 4:48,4,,,,,,,
12,7/13/2021 5:12,4,,,,,,,
14,7/13/2021 5:36,2,,,,,,,
7,7/13/2021 6:00,4,,,,,,,
32,7/13/2021 6:24,1,,,,,,,
27,7/13/2021 6:48,1,,,,,,,
32,7/13/2021 7:12,3,,,,,,,
27,7/13/2021 7:36,3,,,,,,,
33,7/13/2021 8:00,1,,,,,,,
37,7/13/2021 8:24,2,,,,,,,
19,7/13/2021 8:48,3,,,,,,,
2,7/13/2021 9:12,2,,,,,,,
25,7/13/2021 9:36,1,,,,,,,
31,7/13/2021 10:00,4,,,,,,,
21,7/13/2021 10:24,3,,,,,,,
17,7/13/2021 10:48,3,,,,,,,
3,7/13/2021 11:12,2,,,,,,,
26,7/13/2021 11:36,3,,,,,,,
11,7/13/2021 12:00,4,,,,,,,
28,7/13/2021 12:24,3,,,,,,,
10,7/13/2021 12:48,4,,,,,,,
27,7/13/2021 13:12,4,,,,,,,
36,7/13/2021 13:36,1,,,,,,,
10,7/13/2021 14:00,1,,,,,,,
33,7/13/2021 14:24,4,,,,,,,
27,7/13/2021 14:48,4,,,,,,,
14,7/13/2021 15:12,2,,,,,,,
9,7/13/2021 15:36,1,,,,,,,
35,7/13/2021 16:00,2,,,,,,,
40,7/13/2021 16:24,2,,,,,,,
26,7/13/2021 16:48,4,,,,,,,
4,7/13/2021 17:12,1,,,,,,,
5,7/13/2021 17:36,2,,,,,,,
24,7/13/2021 18:00,4,,,,,,,
35,7/13/2021 18:24,3,,,,,,,
30,7/13/2021 18:48,2,,,,,,,
29,7/13/2021 19:12,4,,,,,,,
22,7/13/2021 19:36,3,,,,,,,
17,7/13/2021 20:00,1,,,,,,,
34,7/13/2021 20:24,4,,,,,,,
13,7/13/2021 20:48,4,,,,,,,
24,7/13/2021 21:12,4,,,,,,,
20,7/13/2021 21:36,1,,,,,,,
14,7/13/2021 22:00,3,,,,,,,
30,7/13/2021 22:24,3,,,,,,,
37,7/13/2021 22:48,2,,,,,,,
3,7/13/2021 23:12,3,,,,,,,
10,7/13/2021 23:36,3,,,,,,,
12,7/14/2021 0:00,2,,,,,,,
17,7/14/2021 0:24,3,,,,,,,
24,7/14/2021 0:48,2,,,,,,,
38,7/14/2021 1:12,2,,,,,,,
40,7/14/2021 1:36,1,,,,,,,
29,7/14/2021 2:00,2,,,,,,,
31,7/14/2021 2:24,3,,,,,,,
17,7/14/2021 2:48,2,,,,,,,
2,7/14/2021 3:12,2,,,,,,,
40,7/14/2021 3:36,3,,,,,,,
29,7/14/2021 4:00,1,,,,,,,
19,7/14/2021 4:24,3,,,,,,,
13,7/14/2021 4:48,2,,,,,,,
20,7/14/2021 5:12,3,,,,,,,
37,7/14/2021 5:36,4,,,,,,,
21,7/14/2021 6:00,4,,,,,,,
33,7/14/2021 6:24,2,,,,,,,
7,7/14/2021 6:48,2,,,,,,,
22,7/14/2021 7:12,2,,,,,,,
8,7/14/2021 7:36,2,,,,,,,
1,7/14/2021 8:00,1,,,,,,,
40,7/14/2021 8:24,1,,,,,,,
12,7/14/2021 8:48,1,,,,,,,
13,7/14/2021 9:12,1,,,,,,,
32,7/14/2021 9:36,2,,,,,,,
25,7/14/2021 10:00,2,,,,,,,
38,7/14/2021 10:24,4,,,,,,,
20,7/14/2021 10:48,3,,,,,,,
21,7/14/2021 11:12,1,,,,,,,
22,7/14/2021 11:36,2,,,,,,,
8,7/14/2021 12:00,3,,,,,,,
24,7/14/2021 12:24,3,,,,,,,
35,7/14/2021 12:48,3,,,,,,,
25,7/14/2021 13:12,1,,,,,,,
35,7/14/2021 13:36,1,,,,,,,
39,7/14/2021 14:00,3,,,,,,,
8,7/14/2021 14:24,1,,,,,,,
31,7/14/2021 14:48,4,,,,,,,
6,7/14/2021 15:12,1,,,,,,,
39,7/14/2021 15:36,4,,,,,,,
17,7/14/2021 16:00,3,,,,,,,
13,7/14/2021 16:24,3,,,,,,,
10,7/14/2021 16:48,3,,,,,,,
8,7/14/2021 17:12,4,,,,,,,
39,7/14/2021 17:36,4,,,,,,,
33,7/14/2021 18:00,2,,,,,,,
35,7/14/2021 18:24,4,,,,,,,
17,7/14/2021 18:48,4,,,,,,,
40,7/14/2021 19:12,1,,,,,,,
8,7/14/2021 19:36,4,,,,,,,
33,7/14/2021 20:00,2,,,,,,,
12,7/14/2021 20:24,4,,,,,,,
36,7/14/2021 20:48,3,,,,,,,
23,7/14/2021 21:12,1,,,,,,,
11,7/14/2021 21:36,2,,,,,,,
37,7/14/2021 22:00,4,,,,,,,
9,7/14/2021 22:24,4,,,,,,,
30,7/14/2021 22:48,4,,,,,,,
27,7/14/2021 23:12,4,,,,,,,
24,7/14/2021 23:36,4,,,,,,,
34,7/15/2021 0:00,2,,,,,,,
29,7/15/2021 0:24,3,,,,,,,
5,7/15/2021 0:48,2,,,,,,,
6,7/15/2021 1:12,3,,,,,,,
24,7/15/2021 1:36,3,,,,,,,
31,7/15/2021 2:00,3,,,,,,,
24,7/15/2021 2:24,1,,,,,,,
30,7/15/2021 2:48,4,,,,,,,
25,7/15/2021 3:12,4,,,,,,,
32,7/15/2021 3:36,2,,,,,,,
36,7/15/2021 4:00,4,,,,,,,
14,7/15/2021 4:24,3,,,,,,,
27,7/15/2021 4:48,3,,,,,,,
1,7/15/2021 5:12,3,,,,,,,
26,7/15/2021 5:36,1,,,,,,,
35,7/15/2021 6:00,1,,,,,,,
30,7/15/2021 6:24,4,,,,,,,
23,7/15/2021 6:48,2,,,,,,,
32,7/15/2021 7:12,1,,,,,,,
21,7/15/2021 7:36,4,,,,,,,
15,7/15/2021 8:00,4,,,,,,,
28,7/15/2021 8:24,4,,,,,,,
10,7/15/2021 8:48,2,,,,,,,
17,7/15/2021 9:12,2,,,,,,,
22,7/15/2021 9:36,2,,,,,,,
14,7/15/2021 10:00,1,,,,,,,
20,7/15/2021 10:24,1,,,,,,,
39,7/15/2021 10:48,4,,,,,,,
21,7/15/2021 11:12,3,,,,,,,
34,7/15/2021 11:36,1,,,,,,,
37,7/15/2021 12:00,4,,,,,,,
22,7/15/2021 12:24,2,,,,,,,
3,7/15/2021 12:48,2,,,,,,,
1,7/15/2021 13:12,1,,,,,,,
29,7/15/2021 13:36,3,,,,,,,
2,7/15/2021 14:00,3,,,,,,,
21,7/15/2021 14:24,2,,,,,,,
37,7/15/2021 14:48,2,,,,,,,
13,7/15/2021 15:12,2,,,,,,,
14,7/15/2021 15:36,2,,,,,,,
10,7/15/2021 16:00,1,,,,,,,
40,7/15/2021 16:24,3,,,,,,,
4,7/15/2021 16:48,4,,,,,,,
24,7/15/2021 17:12,2,,,,,,,
22,7/15/2021 17:36,2,,,,,,,
24,7/15/2021 18:00,2,,,,,,,
12,7/15/2021 18:24,3,,,,,,,
27,7/15/2021 18:48,4,,,,,,,
32,7/15/2021 19:12,2,,,,,,,
21,7/15/2021 19:36,4,,,,,,,
27,7/15/2021 20:00,4,,,,,,,
35,7/15/2021 20:24,3,,,,,,,
18,7/15/2021 20:48,2,,,,,,,
25,7/15/2021 21:12,1,,,,,,,
4,7/15/2021 21:36,3,,,,,,,
4,7/15/2021 22:00,1,,,,,,,
21,7/15/2021 22:24,4,,,,,,,
8,7/15/2021 22:48,1,,,,,,,
1,7/15/2021 23:12,3,,,,,,,
34,7/15/2021 23:36,3,,,,,,,
13,7/16/2021 0:00,4,,,,,,,
22,7/16/2021 0:24,4,,,,,,,
38,7/16/2021 0:48,2,,,,,,,
11,7/16/2021 1:12,1,,,,,,,
33,7/16/2021 1:36,3,,,,,,,
12,7/16/2021 2:00,4,,,,,,,
34,7/16/2021 2:24,1,,,,,,,
17,7/16/2021 2:48,3,,,,,,,
12,7/16/2021 3:12,2,,,,,,,
22,7/16/2021 3:36,2,,,,,,,
31,7/16/2021 4:00,4,,,,,,,
27,7/16/2021 4:24,2,,,,,,,
11,7/16/2021 4:48,4,,,,,,,
24,7/16/2021 5:12,3,,,,,,,
20,7/16/2021 5:36,1,,,,,,,
39,7/16/2021 6:00,2,,,,,,,
33,7/16/2021 6:24,3,,,,,,,
15,7/16/2021 6:48,4,,,,,,,
21,7/16/2021 7:12,4,,,,,,,
1,7/16/2021 7:36,1,,,,,,,
24,7/16/2021 8:00,3,,,,,,,
36,7/16/2021 8:24,1,,,,,,,
31,7/16/2021 8:48,1,,,,,,,
40,7/16/2021 9:12,2,,,,,,,
22,7/16/2021 9:36,4,,,,,,,
5,7/16/2021 10:00,4,,,,,,,
17,7/16/2021 10:24,1,,,,,,,
24,7/16/2021 10:48,3,,,,,,,
3,7/16/2021 11:12,1,,,,,,,
13,7/16/2021 11:36,4,,,,,,,
17,7/16/2021 12:00,2,,,,,,,
30,7/16/2021 12:24,4,,,,,,,
11,7/16/2021 12:48,2,,,,,,,
39,7/16/2021 13:12,4,,,,,,,
23,7/16/2021 13:36,1,,,,,,,
29,7/16/2021 14:00,3,,,,,,,
18,7/16/2021 14:24,4,,,,,,,
24,7/16/2021 14:48,1,,,,,,,
40,7/16/2021 15:12,4,,,,,,,
6,7/16/2021 15:36,3,,,,,,,
17,7/16/2021 16:00,3,,,,,,,
31,7/16/2021 16:24,1,,,,,,,
33,7/16/2021 16:48,4,,,,,,,
7,7/16/2021 17:12,2,,,,,,,
8,7/16/2021 17:36,2,,,,,,,
40,7/16/2021 18:00,1,,,,,,,
3,7/16/2021 18:24,4,,,,,,,
40,7/16/2021 18:48,4,,,,,,,
28,7/16/2021 19:12,1,,,,,,,
3,7/16/2021 19:36,1,,,,,,,
8,7/16/2021 20:00,1,,,,,,,
2,7/16/2021 20:24,3,,,,,,,
11,7/16/2021 20:48,1,,,,,,,
2,7/16/2021 21:12,4,,,,,,,
27,7/16/2021 21:36,3,,,,,,,
29,7/16/2021 22:00,3,,,,,,,
15,7/16/2021 22:24,3,,,,,,,
14,7/16/2021 22:48,3,,,,,,,
29,7/16/2021 23:12,1,,,,,,,
16,7/16/2021 23:36,4,,,,,,,
1,7/17/2021 0:00,1,,,,,,,
39,7/17/2021 0:24,2,,,,,,,
18,7/17/2021 0:48,4,,,,,,,
6,7/17/2021 1:12,2,,,,,,,
1,7/17/2021 1:36,4,,,,,,,
11,7/17/2021 2:00,3,,,,,,,
26,7/17/2021 2:24,2,,,,,,,
29,7/17/2021 2:48,2,,,,,,,
36,7/17/2021 3:12,3,,,,,,,
39,7/17/2021 3:36,2,,,,,,,
33,7/17/2021 4:00,2,,,,,,,
17,7/17/2021 4:24,1,,,,,,,
1,7/17/2021 4:48,3,,,,,,,
5,7/17/2021 5:12,1,,,,,,,
6,7/17/2021 5:36,3,,,,,,,
27,7/17/2021 6:00,2,,,,,,,
3,7/17/2021 6:24,3,,,,,,,
20,7/17/2021 6:48,2,,,,,,,
6,7/17/2021 7:12,1,,,,,,,
22,7/17/2021 7:36,2,,,,,,,
38,7/17/2021 8:00,1,,,,,,,
24,7/17/2021 8:24,2,,,,,,,
29,7/17/2021 8:48,4,,,,,,,
18,7/17/2021 9:12,2,,,,,,,
36,7/17/2021 9:36,3,,,,,,,
34,7/17/2021 10:00,3,,,,,,,
7,7/17/2021 10:24,1,,,,,,,
13,7/17/2021 10:48,4,,,,,,,
24,7/17/2021 11:12,4,,,,,,,
15,7/17/2021 11:36,2,,,,,,,
16,7/17/2021 12:00,1,,,,,,,
13,7/17/2021 12:24,2,,,,,,,
17,7/17/2021 12:48,3,,,,,,,
17,7/17/2021 13:12,1,,,,,,,
15,7/17/2021 13:36,4,,,,,,,
3,7/17/2021 14:00,3,,,,,,,
10,7/17/2021 14:24,4,,,,,,,
29,7/17/2021 14:48,2,,,,,,,
31,7/17/2021 15:12,1,,,,,,,
3,7/17/2021 15:36,3,,,,,,,
7,7/17/2021 16:00,3,,,,,,,
29,7/17/2021 16:24,4,,,,,,,
23,7/17/2021 16:48,4,,,,,,,
33,7/17/2021 17:12,3,,,,,,,
33,7/17/2021 17:36,2,,,,,,,
4,7/17/2021 18:00,3,,,,,,,
37,7/17/2021 18:24,3,,,,,,,
25,7/17/2021 18:48,1,,,,,,,
10,7/17/2021 19:12,2,,,,,,,
35,7/17/2021 19:36,3,,,,,,,
26,7/17/2021 20:00,1,,,,,,,
9,7/17/2021 20:24,1,,,,,,,
13,7/17/2021 20:48,2,,,,,,,
35,7/17/2021 21:12,1,,,,,,,
33,7/17/2021 21:36,1,,,,,,,
25,7/17/2021 22:00,1,,,,,,,
38,7/17/2021 22:24,4,,,,,,,
9,7/17/2021 22:48,4,,,,,,,
18,7/17/2021 23:12,4,,,,,,,
25,7/17/2021 23:36,2,,,,,,,
9,7/18/2021 0:00,4,,,,,,,
27,7/18/2021 0:24,1,,,,,,,
24,7/18/2021 0:48,3,,,,,,,
27,7/18/2021 1:12,4,,,,,,,
11,7/18/2021 1:36,3,,,,,,,
38,7/18/2021 2:00,4,,,,,,,
20,7/18/2021 2:24,3,,,,,,,
16,7/18/2021 2:48,2,,,,,,,
5,7/18/2021 3:12,1,,,,,,,
29,7/18/2021 3:36,3,,,,,,,
3,7/18/2021 4:00,4,,,,,,,
3,7/18/2021 4:24,3,,,,,,,
30,7/18/2021 4:48,1,,,,,,,
32,7/18/2021 5:12,1,,,,,,,
36,7/18/2021 5:36,1,,,,,,,
4,7/18/2021 6:00,1,,,,,,,
30,7/18/2021 6:24,1,,,,,,,
29,7/18/2021 6:48,3,,,,,,,
29,7/18/2021 7:12,3,,,,,,,
17,7/18/2021 7:36,4,,,,,,,
12,7/18/2021 8:00,3,,,,,,,
11,7/18/2021 8:24,1,,,,,,,
35,7/18/2021 8:48,1,,,,,,,
26,7/18/2021 9:12,4,,,,,,,
30,7/18/2021 9:36,1,,,,,,,
22,7/18/2021 10:00,4,,,,,,,
16,7/18/2021 10:24,1,,,,,,,
33,7/18/2021 10:48,1,,,,,,,
35,7/18/2021 11:12,3,,,,,,,
31,7/18/2021 11:36,1,,,,,,,
39,7/18/2021 12:00,1,,,,,,,
30,7/18/2021 12:24,3,,,,,,,
39,7/18/2021 12:48,2,,,,,,,
21,7/18/2021 13:12,1,,,,,,,
19,7/18/2021 13:36,4,,,,,,,
36,7/18/2021 14:00,4,,,,,,,
14,7/18/2021 14:24,2,,,,,,,
38,7/18/2021 14:48,3,,,,,,,
39,7/18/2021 15:12,1,,,,,,,
5,7/18/2021 15:36,4,,,,,,,
9,7/18/2021 16:00,1,,,,,,,
29,7/18/2021 16:24,4,,,,,,,
14,7/18/2021 16:48,2,,,,,,,
7,7/18/2021 17:12,4,,,,,,,
35,7/18/2021 17:36,2,,,,,,,
28,7/18/2021 18:00,1,,,,,,,
23,7/18/2021 18:24,4,,,,,,,
2,7/18/2021 18:48,4,,,,,,,
14,7/18/2021 19:12,2,,,,,,,
33,7/18/2021 19:36,2,,,,,,,
21,7/18/2021 20:00,2,,,,,,,
